x	y	z
2343.36375	142.2162542	822.7790155
1378.139592	1469.466231	411.2369152
2111.194189	565.6605731	360.0268563
1624.958037	1550.416578	948.7899411
1169.164098	575.5790887	984.1303751
248.0391858	1548.280282	976.1650441
287.1791742	1723.609119	637.531663
865.0471511	896.5575121	17.24295785
298.3947264	1441.465499	421.6742454
535.5998413	1047.09006	860.3473006
1158.48262	229.6517838	732.9020051
530.7931761	301.6754662	192.8769799
1430.707724	456.8620869	995.5748161
1135.441145	996.2004456	71.32175665
1591.235084	967.2078616	707.7242347
2000.183111	1363.795892	180.7000946
858.8671529	250.8621479	241.8286691
1594.973601	798.5168004	170.842616
2283.089694	860.6219672	931.7911313
1155.583361	1716.818751	981.4447462
1115.375225	1862.773522	49.62309641
474.0287484	339.7473067	117.648854
1130.481887	2210.608234	956.511124
271.4621418	1557.817316	434.2783898
1588.259529	1330.988495	629.2916654
1521.042512	1147.190771	252.5101474
527.1309549	1736.045412	538.6822108
1273.079623	1057.390057	699.3621632
2091.738639	2420.117801	115.2684103
88.57997375	1829.355754	145.023957
702.230903	1497.54326	408.5207678
914.1819514	2013.458663	647.9384747
2124.469741	2281.868954	647.5722526
960.7226783	1783.425398	520.06592
2458.113346	1620.914335	875.4234443
2171.086764	857.4175237	630.1767022
2301.553392	598.1627857	275.3379925
12.13110752	902.9663991	983.3368938
1416.821802	995.4374828	865.3828547
2398.678549	1372.64626	588.1221961
693.1516465	1502.197333	526.7494736
873.7449263	1771.370586	764.3360698
2134.92233	867.4123356	484.0845973
46.84591205	1733.527635	983.3674123
554.9027985	1324.350719	988.3114109
1523.255104	2074.877163	195.8372753
1695.53209	0.686666463	698.6602374
482.8791162	1725.974303	507.8279977
2184.438612	1460.921049	737.8460036
1975.997192	1219.443342	148.2894375
1137.577441	1327.173681	232.6731162
216.9866024	2257.606738	46.57124546
387.6613666	1911.221656	974.8832667
495.1628162	1386.761071	138.0352184
1831.339457	1257.438887	267.7999207
78.35627308	517.1361431	861.2933744
290.9176916	2280.953398	691.8240913
1995.30015	2012.390515	328.2876064
159.0777306	1575.670644	45.44206061
1638.386181	393.0021058	463.1183813
480.9717093	797.4486526	729.9417096
1058.687094	421.3843196	141.1481063
111.8503372	88.12219611	963.1946776
2427.365947	1509.82696	143.8947722
1209.448531	635.7768487	63.96679586
739.844966	106.0518204	700.0335704
2159.566027	2449.491867	258.3697012
1742.301706	1492.355113	634.2051454
1644.260994	1600.085452	659.0472121
2076.1742	1878.79574	820.6122013
505.2339244	1337.0159	874.0501114
92.92886135	2316.812647	857.0513016
1404.232917	1458.784753	743.1867428
479.2931913	1885.509812	769.615772
2082.964568	395.8250679	599.6581927
1581.08768	357.8295236	246.253853
359.5080416	2480.010376	840.2661214
1428.724021	1714.758751	509.7506638
1907.559435	1626.026185	81.36234626
2262.4897	991.7752617	597.8881191
1933.423872	2464.064455	405.896176
1637.775811	2084.261605	649.8306223
636.6161077	1134.678182	795.1292459
1286.736656	2364.574114	923.4900967
1389.355144	819.4982757	410.9012116
616.1687063	342.34138	818.5064241
1453.825495	1923.123875	576.0368664
362.1021149	1683.85876	274.3003632
1837.748344	1480.75808	715.6285287
1299.707022	766.7775506	681.020539
2132.786035	1133.304849	798.8219855
842.7686392	1145.817438	4.882961516
1946.623127	712.6834925	579.1802728
2168.797876	395.3672903	316.7821284
1891.003143	423.0628376	801.6296884
1484.878079	1854.152043	444.6852016
591.2961211	1599.932859	146.9771416
2028.565325	1873.989074	177.3430586
1393.169958	1893.673513	648.3962523
1168.248543	341.7310099	446.8825343
2426.679281	768.0745872	260.872219
2371.974853	1054.567095	343.1806391
513.3213294	740.9131138	822.4127934
2130.954924	1055.101169	782.7692495
2116.000855	1632.816553	434.9497971
997.3448897	829.7982727	297.830134
2215.491195	2051.683096	945.5549791
513.6265145	1909.009064	850.5508591
1202.581866	2224.036378	341.257973
1803.491317	1436.201056	938.657796
2160.863063	417.7220985	116.4281137
2260.124516	1272.392956	667.4703207
356.6850795	1882.68685	649.1286966
1932.279427	1211.966308	42.35969115
2403.103732	2289.345988	961.6077151
1170.690023	994.369335	613.8187811
982.5434126	2376.094852	561.6016114
1182.973724	543.3057649	904.873806
1279.107028	2239.14304	993.3469649
2157.200842	1329.157384	897.7324747
1420.789209	228.8888211	892.9410688
2368.312632	483.6420789	372.9667043
356.2273019	559.7094638	367.8395947
1493.194372	2370.372631	209.1738639
1729.483932	817.5908689	30.9152501
34.25702689	1279.641102	988.0977813
543.2294687	865.9627064	637.4706259
2109.897153	352.7939695	532.4869533
2278.893399	1023.285623	627.7657399
1217.612232	2289.1171	459.7003082
727.027192	123.6762597	591.051973
731.2997833	932.7219459	585.6196783
143.7421796	992.3093356	362.8955962
659.581286	1025.116733	187.5667592
1042.58858	2277.748955	775.6889554
2398.754845	304.1932432	855.2812281
1028.550066	1799.14243	622.3334452
1650.746178	310.2206488	51.8509476
1635.792108	399.6398816	794.0305795
1678.060244	1261.787774	696.2797937
708.1820124	2059.694205	437.3302408
2427.060762	1275.292215	189.2147588
1529.435102	1028.473769	970.5496384
1100.11597	69.58220161	464.3086032
1220.740379	292.4436171	526.8105106
1789.529099	1187.5515	974.181341
950.4226814	625.553148	480.9106723
1128.116703	1244.773705	150.5783258
795.0834681	1072.420423	787.0113224
1369.899594	1342.204047	924.222541
1729.026154	315.1799066	537.980285
2201.223792	1115.146336	487.1669668
248.0391858	1776.635029	72.02368236
713.0649739	1501.739555	747.6424451
1628.238777	1333.811457	727.866451
649.4338816	2261.650441	991.7294839
2336.420789	466.933195	609.3935972
99.03256325	1117.816706	252.4796289
2213.126011	2358.623005	90.54841762
1528.061769	2203.054903	920.6823939
1796.243171	1707.968383	893.7650685
2276.375622	1319.00998	335.7951598
1120.18189	1138.035218	38.27021088
167.3177282	933.2560198	598.956267
56.23035371	865.8864101	403.3021027
527.5124363	400.4791406	771.5079196
834.9864193	1596.346934	705.343791
485.4731895	671.4072085	95.79760125
2357.70745	1185.567797	981.8720054
1740.775781	1798.379467	15.83910642
2338.023011	1332.819605	823.5114597
1860.789819	2431.867428	714.8960845
1265.831477	1693.548387	230.7504501
1907.25425	2283.700064	749.6261483
728.0190435	689.1842402	716.6966765
110.0192267	275.9636219	267.4947356
1807.687613	222.0984527	754.5701468
217.6732688	1861.476485	374.6452223
1182.897427	805.8412427	508.1026643
1871.242409	353.7858211	597.9491562
2220.374157	2103.488266	603.5340434
1679.204688	606.8605609	184.9116489
2365.871151	1839.27427	134.4950713
435.1176489	594.2716758	329.4473098
543.0768761	1328.318125	757.6525163
1924.344615	1425.366985	429.792169
637.9894406	1262.550737	260.4754784
2324.747459	655.6138798	299.569689
1039.689322	2218.848231	994.9644459
1635.029145	1469.466231	988.677633
2185.583056	920.8197272	687.0937223
168.6910611	492.4924467	653.9811396
683.4620197	909.2226936	988.7081515
1751.915036	1197.088534	875.8201849
1422.009949	263.145848	348.2467116
1165.196692	2151.783807	66.71346171
2190.389721	2185.048982	976.6228217
1892.071291	1306.649983	293.8932463
273.2169561	1923.581652	488.9675588
1683.706168	654.6220283	56.88650166
1334.650716	973.2352672	846.2782678
646.6109195	1531.266213	455.1835688
1706.671346	2072.206793	118.7170019
2301.4008	1075.167089	869.0755943
30.51850948	1534.928434	980.1324503
180.0592059	1528.595843	889.0652181
2112.109745	1708.731346	334.1166417
1320.612201	174.4895779	887.3867
415.2806177	1153.370769	704.1535691
1303.140355	349.7421186	454.4816431
895.3367718	1320.764794	604.4495987
1065.477462	2200.308237	51.39316996
1417.432173	1366.771447	683.7672048
1441.312906	2221.13712	776.5739921
1892.681661	77.21182897	613.7882626
2.670369579	2210.07416	242.7137059
544.984283	1041.749321	110.5990783
1670.35432	124.5155187	325.4188665
2465.590381	1981.109043	753.563036
2485.198523	1528.748436	110.995819
2377.391888	1834.238716	24.26221503
242.0117801	2409.588916	856.5019684
2386.394848	150.6851405	859.3707083
1663.945433	1199.758904	308.2674642
1496.017335	335.4747154	612.5064852
1269.569994	1422.315134	430.9823908
872.6767785	1653.721732	285.3480636
2366.786706	537.3546556	600.0244148
1337.931455	2449.110385	833.5215308
997.6500748	1885.052034	735.0077822
1380.733665	1564.607685	910.6112857
1988.814966	1642.50618	822.2296823
1706.442457	1796.243171	204.565569
325.7087924	511.7954039	916.4708396
17.01406903	1166.951506	170.659505
1192.66335	1988.586077	152.6230659
1423.230689	196.6154973	100.1617481
1009.552293	2092.95938	658.0706198
2177.495651	1474.272897	708.395642
2465.590381	938.901944	665.4255806
1356.776635	2021.240883	403.6988433
1710.333567	1034.119694	705.6489761
773.1101413	1989.043855	737.4797815
829.4167913	2303.689688	637.6232185
1811.044649	463.4998627	856.593524
1314.737388	1084.170049	570.02472
653.0198065	873.2871487	712.8208258
2251.197851	1296.044801	576.3420515
2008.499405	27.39036225	948.0880154
697.6531266	2234.946745	621.8146306
81.4844203	1452.757347	401.1658071
1550.035096	498.0620746	435.5296487
652.867214	777.4590289	690.3286843
348.1398968	28.91628773	297.1587268
1381.725517	1224.4026	946.0432752
348.9791559	693.6857204	990.8139286
304.9562059	1148.182623	121.3721122
32.95999023	1259.041108	633.8999603
1602.908414	792.5656911	20.20325327
1867.198706	1179.76928	841.1816767
2056.413465	2360.683004	881.0083316
416.8828394	1292.764061	856.3188574
321.2836085	1402.478103	660.359508
599.3072298	414.0598773	6.775109104
735.4960784	1241.874447	702.0783105
313.5013886	2008.499405	227.5765252
435.0413526	994.4456313	876.5526292
1180.455947	1609.469893	590.8078249
2130.268258	1994.537187	161.9617298
1987.746818	575.1213111	888.4853664
1560.792871	2451.017792	631.183813
1981.719413	1633.579516	474.5017853
2461.317789	1213.644826	537.5530259
681.6309091	561.998352	901.3031404
1892.376476	1457.487716	280.9228797
234.6110416	323.8776818	514.6031068
1591.463973	1697.668386	107.0589312
786.3093966	610.9805597	217.383343
631.1990722	149.693289	74.89242225
1730.55208	1076.921903	210.9439375
204.0162358	1849.421674	743.4614093
2330.774865	2157.65862	787.4691
1847.05649	1468.779565	803.6744285
1891.766106	2321.314127	313.9133885
2435.682241	1215.933714	142.2162542
209.7384564	1433.835871	533.066805
1878.643147	396.130253	191.9614246
1262.474441	733.9701529	339.9151585
1697.363201	1461.989196	527.7871029
2323.755608	2237.464522	398.4191412
1133.991516	1990.722373	129.7952208
2214.728233	809.274575	463.75927
1169.011505	825.3730888	182.3175756
1550.721763	2202.597125	200.5371258
2399.594104	2398.678549	334.7270119
2417.142247	1639.22544	756.8895535
1700.262459	1350.596637	640.2172918
223.7769707	1555.299539	497.665334
1517.303995	260.1702933	539.7808771
1863.84167	515.7628101	239.906003
1103.625599	1947.38609	892.8495132
2035.050508	2089.526048	193.304239
39.29258095	2182.149724	800.5615406
1509.140294	1713.385418	718.6498611
73.32071902	1571.932127	446.2416456
37.91924802	346.23249	95.88915677
719.6264534	2201.147496	14.86251411
305.9480575	61.64738914	871.5170751
1214.636677	576.3420515	576.5861995
670.7968383	232.0169683	151.9821772
452.0554216	1406.750694	249.671926
1194.11298	167.6992096	558.3666494
1417.584765	2024.445326	626.3618885
2472.380749	1559.648427	572.0999786
1513.946959	148.7014374	967.6198614
335.9324931	896.6338084	818.2012391
1560.335093	1020.004883	685.4152043
1911.14536	2246.31489	567.8884243
724.4331187	1498.382519	748.2833338
145.8784753	970.946379	525.3761406
1275.368511	1344.569231	500.4425184
1.4496292	653.4012879	919.553209
2378.002258	886.9441816	597.2167119
410.5502487	296.8688009	172.6126896
264.3665883	2452.009644	956.9383831
2127.903073	802.7130955	91.67760247
2060.762352	592.4405652	436.3536485
546.8916898	378.3532212	749.9313334
1394.314402	1115.833003	976.8669698
2248.298593	1951.88757	117.0995209
2210.837123	1497.619556	870.1742607
2294.83932	926.1604663	187.6583148
2060.991241	777.3064364	176.2749107
1399.807733	265.5873287	966.8568987
1530.808435	789.2849513	820.7037568
890.9878842	1023.895993	333.1095309
1553.163244	390.3317362	126.5907773
1677.907651	1565.52324	625.1716666
1612.292856	523.0109561	125.614185
1521.271401	1958.372753	928.8613544
902.0508438	810.0375378	562.7307962
611.2094485	393.612476	588.4273812
381.1761834	722.9071932	692.9227577
1598.406934	74.15997803	561.7542039
450.758385	522.7820673	382.6715903
2103.411969	1873.455	6.714072085
724.7383038	1940.366832	305.856502
661.3361003	1763.130589	51.63731803
1627.475814	1263.3137	781.5485092
1364.635151	1603.747673	186.5291299
1407.589953	941.6486099	672.3838008
943.9374981	1445.356609	248.054445
657.2161016	316.8584246	364.2689291
4.119998779	68.20886868	673.6350597
1137.501144	1948.60683	811.8839076
409.2532121	2154.301584	703.848384
696.9664602	52.33924375	580.6146428
1205.481124	1797.311319	634.9070711
390.560625	2101.504563	374.1874447
1296.807764	2082.583087	194.7080905
127.1858882	1484.267708	325.9071627
1156.804102	763.6494034	757.5304422
1853.38908	1068.453017	983.6115604
978.7285989	1699.957274	552.9343547
985.5952635	2409.588916	52.09509568
1658.604694	2248.98526	384.6247749
1593.905454	972.0145268	202.1240883
673.4672079	2301.477096	784.5393231
276.5739921	1916.333506	231.6965239
78.50886563	163.9606922	105.9907834
1818.216498	1554.46028	205.6031983
1311.609241	595.721305	938.3220923
641.0412915	1812.189093	519.3945128
1578.493606	57.37479781	522.5989563
2324.671163	1754.966887	766.6554765
2102.954192	192.7243873	695.4252754
620.8990753	1767.632069	454.5731986
2282.784509	1797.158727	403.6378063
1512.49733	119.1747795	637.5621815
1099.658193	2100.360118	148.7472152
1003.06711	1222.647786	48.55494858
811.0293893	2159.413434	955.1683096
1556.596576	214.4688253	927.8542436
804.4679098	88.88515885	740.1348918
2476.500748	2352.900784	100.4974517
1847.743156	1309.091464	418.2561724
1105.761895	970.8700827	569.4448683
618.5338908	533.5398419	824.7932371
1086.687826	2141.560106	585.2839747
1668.523209	905.8656575	716.7577136
115.5125584	621.3568529	463.3930479
1677.831355	93.386639	831.2021241
1724.066897	355.7695242	957.7318644
1797.540208	321.4362011	371.8070009
173.4214301	1662.648396	402.3255104
873.9738151	836.8938261	485.8241523
1126.514481	1472.289193	716.3609729
716.0405286	1200.44557	403.4241768
2427.51854	507.9805902	361.5833003
2106.006043	1172.750023	70.65034944
635.1664785	2350.383007	70.89449751
2294.83932	1851.55797	436.5977966
1476.027711	1754.737999	253.7003693
1561.174352	2196.417127	182.8058718
184.255501	1199.22483	56.64235359
871.8375195	1700.872829	731.5286721
2329.172643	737.4034852	739.2193365
70.26886807	310.2969451	965.0563066
1260.872219	2135.227515	940.4278695
1647.465438	2294.457839	356.3341166
1300.851466	1789.376507	187.9329814
1835.917234	728.4005249	275.307474
318.9947203	877.8649251	260.6280709
1319.00998	82.17108676	221.1371197
440.9924619	883.8160344	384.5637379
78.35627308	223.5480819	765.0685141
382.3969237	879.6960356	346.5681936
126.270333	2468.489639	192.2360912
1366.695151	77.21182897	71.77953429
1398.892178	1227.68334	333.9640492
2319.330424	437.6354259	659.2303232
230.262154	2363.734855	4.882961516
602.6642659	2425.992615	925.4737999
1904.278695	643.3301798	930.6619465
1025.421918	83.08664205	798.7609485
1596.423231	221.8695639	194.0977203
2290.032655	2297.967467	54.81124302
1891.994995	477.538377	167.7907651
498.0620746	796.9145787	521.3476974
304.9562059	1296.88406	761.3147374
371.4102603	2253.105258	622.1198157
2141.102329	1155.278176	720.5725272
535.9813227	2346.339305	609.7293008
459.9902341	2103.564562	796.4415418
1114.841151	1411.404767	674.9168371
1107.135228	2123.477889	976.6533403
1550.263985	2290.94821	940.9161657
2118.671224	1316.94998	773.6442152
582.1405683	1483.352153	785.1802118
1066.393017	604.4953764	907.4373608
219.0466018	2455.137791	594.8362682
1412.854396	1594.821009	739.5550401
404.217658	382.6258126	588.7020478
8.011108737	608.1575976	628.3761101
2472.533341	911.9693594	348.1856746
285.3480636	56.45924253	113.2236702
1470.839564	2094.409009	818.6895352
2319.864498	562.2272408	617.5115207
1539.963988	1277.581103	396.1607715
2012.237922	1404.690695	315.622425
1394.619587	219.2754906	927.1523179
64.24146245	1669.972839	61.25064852
45.85406049	2362.056337	646.9008454
2432.248909	1421.628468	948.3321635
359.7369304	1367.152928	888.0275887
393.4598834	355.159154	295.5107273
1387.829218	2472.533341	431.7758721
557.8020569	2327.18894	739.7686697
1212.652974	820.5664235	275.7652516
897.3204749	1903.057955	811.487167
1880.474258	1418.118839	975.6157109
986.28193	230.3384503	977.5688955
906.0182501	1641.209143	212.8971221
934.4004639	1157.109287	794.5493942
1401.71514	2010.788293	470.0766015
1785.409101	1161.152989	646.1989196
1654.484695	2139.957884	280.4651021
739.9212622	2380.82522	665.211951
1522.949919	1610.232856	94.66841639
274.2851039	914.4871364	988.4640034
1411.633656	383.5413678	985.3511155
1360.057375	1643.574328	590.7467879
1359.75219	509.8879971	828.7606433
372.1732231	193.1058687	709.3111972
2027.573473	659.3523972	877.6512955
2207.40379	1341.135899	436.1400189
126.5755181	210.8829005	397.869808
1435.132908	282.4488052	541.2457656
2196.722312	569.3227943	912.5644704
1786.019471	208.2125309	123.3863338
1629.764702	879.9249245	199.2248299
2255.699332	741.5997803	389.721366
1054.795984	1176.564837	149.815363
881.6797388	934.6293527	867.7938169
2183.44676	1038.926359	549.0279855
143.8184759	1846.064638	777.3064364
2035.050508	1375.011444	385.0215155
1265.907773	1242.484817	259.5904416
2183.065279	1282.921842	95.82811975
1264.152959	764.94644	805.4139836
341.7310099	1404.690695	806.2074648
1707.968383	535.1420637	660.7562487
319.5287942	73.47331156	743.9497055
2149.037141	1708.883938	352.6718955
1152.302622	1684.469131	269.4784387
1844.691305	477.0043031	884.151738
670.7968383	903.8819544	929.9600208
1060.289315	1531.11362	727.805414
1905.423139	1884.212775	287.9421369
703.1464583	1612.750633	625.2327036
1652.195807	1382.869961	596.9115268
1622.516556	1017.639698	496.9023713
786.1568041	1407.361064	326.7311625
423.3680227	1886.425367	614.3375958
2062.746055	1035.264138	709.2806787
2396.923734	850.0930815	702.8717917
2266.38081	1207.693716	498.8250374
1978.209784	1669.286172	958.189642
709.7842341	864.1315958	652.6078066
2321.46672	2475.737785	196.417127
1809.900204	609.7598193	254.7685171
937.1471297	1155.659658	639.9121067
2347.86523	1473.281045	362.0105594
685.216834	368.8924833	297.1282083
602.969451	1556.978057	160.5273598
71.18442335	2236.472671	645.802179
1414.380322	295.8769494	522.6294748
1562.700278	919.1412091	503.2197027
2417.523728	1457.716605	356.6698202
1845.225379	709.479049	687.8566851
1298.715171	2226.706748	686.1781671
1376.003296	1928.922391	468.9779351
968.1234169	2052.598651	793.2676168
94.45478683	936.2315744	990.7834101
626.6212958	1703.848384	647.3891415
2010.330515	455.8702353	968.4743797
2371.745964	473.1131932	833.6130863
1433.835871	1304.284799	112.1555223
1797.158727	538.575396	923.7342448
652.4094363	485.7020783	64.45509201
1068.605609	2415.921506	321.1157567
693.4568316	104.3733024	264.6565142
753.1205176	2038.178655	682.699057
1274.758141	666.3716544	201.0254219
1315.11887	1101.870785	702.7497177
931.5012055	182.5006867	108.7984863
723.136082	720.0842311	959.807123
1436.658834	1091.952269	438.7035737
106.8910794	1943.952757	302.62154
2317.880795	1975.310526	485.2748192
1416.287729	663.8538774	511.5512558
1825.388348	1867.580187	551.1337626
1142.384106	1594.897305	340.2508621
436.7198706	788.9797662	55.45213172
1406.064028	1797.158727	146.9161046
2207.632679	2441.633351	201.6663106
685.3694266	1296.27369	786.1873226
805.9938353	430.5398724	318.9489425
186.8495743	2163.686026	880.916776
1214.560381	1938.688314	918.8818018
2436.597797	701.5442366	649.4033631
158.0095828	1550.874355	976.5312662
138.0199591	469.2220832	754.3259987
1131.85522	1977.904599	89.51078829
2273.323771	2094.637898	790.4599139
1281.167028	1809.366131	107.9134495
2378.917814	1953.10831	663.2282479
115.4362621	2210.608234	687.9787591
2466.658528	1175.420392	853.2670064
1966.841639	1218.909268	132.6639607
1750.389111	1881.084628	41.93243202
507.37022	62.94442579	960.6616413
1235.770745	1835.154271	410.0161748
2360.606708	2281.411176	22.70577105
2406.918546	2208.166753	743.3393353
671.0257271	2416.302988	784.2036195
2248.298593	1092.410047	912.8696554
1262.779626	771.8894009	736.0454115
1752.296518	706.2746055	959.9597156
1519.135105	710.5471969	916.5929136
2426.068911	1612.750633	545.6404309
676.9768365	1782.586138	339.4268624
1706.060976	605.6398206	530.1675466
156.3310648	2204.96231	859.0350047
166.707358	482.1924497	570.146794
1651.432844	1883.754997	789.7885067
31.81554613	44.32813501	472.6706748
1807.382427	1380.504776	548.3870968
2339.167455	1658.68099	259.8651082
712.3783074	2013.153478	842.036195
714.6671957	1875.972777	93.32560198
2453.459273	1717.963195	598.2238227
2162.694174	771.0501419	15.86962493
2434.385205	1952.269051	53.07168798
1119.800409	629.1390728	507.9805902
848.567156	1836.680197	307.5045015
1329.462569	2189.550462	757.4999237
2444.990387	998.0315561	349.8641926
2418.820765	2168.263802	925.0160222
2337.946715	1227.68334	155.4918058
979.873043	2037.87347	182.6532792
1411.862545	691.3968322	130.9549242
1015.732292	350.6576739	531.4798425
648.976104	2066.408277	1.983703116
2389.294107	2069.917905	990.9054842
1807.458724	1709.952086	369.8538163
2459.86816	1228.141118	326.4870144
79.11923582	2338.480789	711.0202338
1976.149785	582.5983459	662.9230628
498.5961486	785.3938414	689.1384625
576.6472365	1589.022492	745.658742
1750.160222	1763.359478	417.5237281
1491.134373	286.6451003	890.7132176
1459.242531	2255.012665	873.8975188
804.4679098	2388.073366	420.0872829
1351.893674	750.5264443	155.0340281
495.925779	1807.229835	251.7471847
1650.89877	105.5177465	793.7253945
468.2302316	1360.744041	914.2429884
2047.563097	1372.03589	63.60057375
1991.866817	236.1369671	221.0760826
1869.945372	120.6244087	201.147496
2477.111118	369.5791498	785.6990265
2461.241493	585.9553819	896.5117344
806.3753166	908.6123234	115.0242622
607.0131535	489.4405957	376.2932218
178.5332804	1778.008362	811.2430189
921.1249123	2195.577868	44.49598682
599.2309336	1823.938719	60.33509323
216.0710471	486.5413373	85.51286355
2354.731895	1899.548326	722.5562304
879.238258	277.4895474	796.5636158
1594.897305	1385.006256	582.3847163
940.1989807	582.9798273	823.6335337
1094.088565	819.8797571	295.3581347
1179.15891	565.2790918	55.45213172
2401.959288	1376.53737	906.3386944
2090.060121	1096.987823	807.8249458
1524.17066	1636.707663	136.0209967
1095.309305	19.68443861	227.3323771
529.8013245	1354.029969	564.9891659
923.4900967	244.3006684	692.46498
1138.492996	916.4708396	9.002960295
1313.66924	1073.488571	503.7995544
2460.325938	1866.51204	406.8727683
1021.454512	1197.088534	473.2200079
202.5666066	912.7323222	49.25687429
777.6116214	782.4182867	255.3178503
383.9228492	183.4925382	598.7121189
707.8768273	1511.123997	549.4857631
973.8456374	345.3169347	702.7802362
568.9413129	1368.221076	754.9058504
1461.607715	949.201941	715.4148991
811.1819819	2030.472732	413.6478774
2219.153417	1784.722434	739.9212622
2247.993408	2387.3867	950.163274
1719.336528	434.9650563	512.0700705
2312.311167	1129.337443	936.1552782
1764.275033	2440.641499	184.3317972
1822.48909	1010.391552	503.4028138
436.262093	1812.64687	471.2057863
678.0449843	1399.807733	714.98764
1060.441908	1400.265511	501.8768883
1769.005402	646.1531419	817.957091
2135.761589	119.6325571	719.1076388
2426.221503	2145.527512	458.3880123
2001.861629	114.1392254	892.9410688
2277.977844	1894.436476	269.2648091
2037.339396	1839.350566	405.0416578
717.5664541	2290.185247	869.5028535
2477.874081	1675.389874	31.98339793
1643.650624	1062.425611	360.2404859
2081.209754	266.3502915	137.3332926
525.1472518	2060.762352	1.617481002
895.7182531	689.947203	98.45271157
1971.877194	229.7280801	18.86043886
882.290109	1581.08768	569.5669424
173.4977264	554.1398358	553.1785028
1157.185583	1784.79873	441.8164617
127.109592	1594.515824	757.3473312
2225.104526	302.8962065	730.9488205
2298.501541	47.45628224	70.5282754
823.0842006	1050.218207	725.7606738
90.86886196	86.59627064	911.0995819
457.3961608	1546.143986	194.7691275
1021.835994	1660.283212	528.092288
1451.460311	964.3848994	894.2533647
1652.11951	1982.253487	676.9005402
2393.490402	1249.046297	678.4264657
889.2330699	729.0871914	253.8529618
1342.661824	594.8057497	803.7659841
1603.671377	1002.914518	168.3400983
1584.368419	1798.608356	168.5537278
1867.351299	1503.341777	669.6676534
2175.740837	1626.789148	865.2912992
2365.108188	2135.380108	207.7089755
2067.171239	1722.540971	165.8375805
947.2945341	2021.469771	814.3559069
2271.187475	2012.237922	539.7503586
1703.619495	2154.301584	72.84768212
2449.720756	1870.784631	142.0941801
2152.394177	1277.504807	119.1137425
464.1102329	288.7813959	30.79317606
976.3634144	2084.795679	918.1188391
2442.548906	1757.560961	804.6205023
494.3235572	2037.110508	403.5157323
821.8634602	2363.963744	18.58577227
564.7450179	586.4894559	87.52708518
196.3866085	987.4263741	260.2923673
1678.594317	1411.938841	560.7776116
2190.61861	1311.914426	778.2219916
2422.482986	996.2004456	39.64354381
54.39924314	1935.331278	674.5200964
601.596118	52.41554003	901.5167699
305.7191687	1980.727561	526.9020661
910.5197302	1010.696738	102.2064882
1578.722495	1103.473006	517.3497726
440.7635731	2068.620869	624.3171484
1450.315867	954.8478652	343.1806391
1839.960936	246.5132603	775.7499924
1961.5009	327.6161992	991.790521
380.3369243	1536.683248	381.9391461
395.0621052	1171.758171	502.3041475
894.1160314	2160.176397	804.7425764
178.2280953	252.845851	737.1745964
1273.461104	203.1769768	412.244026
1605.502487	1738.715781	571.3370159
1353.267006	562.0746483	735.1298563
2494.582965	2252.723777	401.8372143
2284.310434	2243.873409	201.8189032
1449.781793	2246.009705	107.6693014
2292.321543	2210.989715	176.8852809
183.721427	1211.432234	178.7774285
309.6865749	687.8109073	152.1958068
392.239143	2124.927519	305.0325022
2174.138615	720.2368236	490.4934843
1566.896573	343.4858242	897.5493637
224.9977111	1366.771447	216.2236396
406.0487686	1846.064638	430.3109836
1510.818812	763.7256996	115.7567064
1732.688375	470.6717124	766.9606616
252.6932585	1496.856594	974.303415
1590.70101	1505.478072	395.0926237
2013.382366	312.5858333	262.2760704
2047.563097	2428.73928	361.8274483
499.5880001	1254.463332	118.3507797
727.4086734	1095.156713	306.1311686
903.1189917	2389.217811	179.6319468
315.6376843	25.86443678	947.5386822
1459.929197	454.5731986	813.4098331
757.5457015	505.4628132	337.4431593
305.9480575	1571.779534	726.9203772
1196.783349	2225.791192	736.0759301
531.0983612	1190.679647	904.1718802
1418.50032	1055.48265	768.9748833
401.1658071	1734.977264	459.1509751
243.1562243	1974.776452	167.8823206
839.2590106	1046.174505	436.5672781
20.5999939	1598.635823	534.8063601
1247.74926	259.4836268	950.7126072
1163.747063	347.1480453	812.6468703
420.8502457	236.3658559	462.3249001
101.0162664	1000.167852	124.7596667
1958.525346	196.0814234	573.3512375
2174.977874	930.0515763	982.6044496
1058.15302	2290.643025	595.3856014
1936.780908	34.48591571	183.5688345
2145.37492	618.1524094	448.2863857
1047.853023	618.3812983	653.2181768
2314.218574	1633.655812	289.1628773
153.050325	1997.054964	650.7461776
1806.466872	1647.083956	790.8566546
2211.600085	1744.209113	783.6237678
65.30961028	175.9392071	303.2319102
2411.267434	79.50071718	785.4243599
2078.157903	1884.441664	366.2831507
520.8746605	1709.265419	631.5195166
77.74590289	1272.469253	328.2265694
1909.314249	805.0019837	919.6752831
522.3242897	2236.701559	275.9178442
48.90591144	46.15924558	155.9190649
924.405652	657.902768	237.6781518
180.5932798	1568.880276	284.0052492
872.829371	1365.016633	791.8637654
13.12295907	1576.738792	101.4435255
1790.063173	220.1910459	935.4533525
425.3517258	1583.376568	749.0462966
910.3671377	1745.811335	459.4866787
1195.028535	591.3724174	858.0584124
1960.585345	1719.718009	267.8304392
357.5243385	1772.362438	826.7464217
890.6064028	1576.052126	186.2544633
2461.622974	2221.13712	689.9319437
43.87035737	1313.516648	968.7185278
